split,source_image,source_xml,yolo_image,yolo_label,num_plate_boxes,width,height
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06355.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06355.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/images/train/day_06355.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/labels/train/day_06355.txt,1,960,1280
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06356.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06356.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/images/train/day_06356.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/labels/train/day_06356.txt,1,960,1280
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06357.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06357.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/images/train/day_06357.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/labels/train/day_06357.txt,1,768,1280
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06358.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06358.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/images/train/day_06358.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/labels/train/day_06358.txt,1,1280,960
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06360.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06360.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/images/train/day_06360.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/labels/train/day_06360.txt,1,949,1280
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06361.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06361.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/images/train/day_06361.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/labels/train/day_06361.txt,1,768,1280
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06362.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06362.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/images/train/day_06362.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/labels/train/day_06362.txt,1,720,1280
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06363.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06363.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/images/train/day_06363.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/labels/train/day_06363.txt,1,1280,721
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06364.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06364.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/images/train/day_06364.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/labels/train/day_06364.txt,1,960,1280
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06365_extra.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06365_extra.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/images/train/day_06365_extra.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/labels/train/day_06365_extra.txt,1,1080,752
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06366.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06366.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/images/train/day_06366.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/labels/train/day_06366.txt,1,1080,752
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06367.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06367.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/images/train/day_06367.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/labels/train/day_06367.txt,1,960,1280
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06369.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06369.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/images/train/day_06369.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/labels/train/day_06369.txt,1,1080,752
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06370.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06370.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/images/train/day_06370.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/labels/train/day_06370.txt,1,768,1280
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06371.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06371.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/images/train/day_06371.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/labels/train/day_06371.txt,1,768,1280
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06372.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06372.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/images/train/day_06372.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/labels/train/day_06372.txt,1,1280,719
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06373.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06373.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/images/train/day_06373.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/labels/train/day_06373.txt,1,960,1280
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06374_extra.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06374_extra.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/images/train/day_06374_extra.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/labels/train/day_06374_extra.txt,3,1280,960
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06375.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06375.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/images/train/day_06375.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/labels/train/day_06375.txt,1,949,1280
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06376_extra.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06376_extra.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/images/train/day_06376_extra.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/labels/train/day_06376_extra.txt,1,768,1280
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06377.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06377.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/images/train/day_06377.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/labels/train/day_06377.txt,1,768,1280
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06378.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06378.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/images/train/day_06378.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/labels/train/day_06378.txt,1,768,1280
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06379.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06379.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/images/train/day_06379.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/labels/train/day_06379.txt,1,530,410
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06380.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06380.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/images/train/day_06380.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/labels/train/day_06380.txt,1,1280,960
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06381.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06381.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/images/train/day_06381.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/labels/train/day_06381.txt,1,768,1280
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06383.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06383.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/images/train/day_06383.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/labels/train/day_06383.txt,1,949,1280
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06384.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06384.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/images/train/day_06384.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/labels/train/day_06384.txt,1,720,1280
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06385.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06385.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/images/train/day_06385.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/labels/train/day_06385.txt,1,768,1280
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06386.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06386.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/images/train/day_06386.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/labels/train/day_06386.txt,1,768,1280
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06387.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06387.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/images/train/day_06387.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/labels/train/day_06387.txt,1,960,1280
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06388.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06388.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/images/train/day_06388.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/labels/train/day_06388.txt,1,719,1280
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06389.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06389.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/images/train/day_06389.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/labels/train/day_06389.txt,1,1080,752
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06390.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06390.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/images/train/day_06390.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/labels/train/day_06390.txt,1,768,1280
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06391.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06391.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/images/train/day_06391.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/labels/train/day_06391.txt,1,1080,752
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06392.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06392.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/images/train/day_06392.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/labels/train/day_06392.txt,1,1280,721
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06393_extra.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06393_extra.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/images/train/day_06393_extra.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/labels/train/day_06393_extra.txt,1,768,1280
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06394.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06394.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/images/train/day_06394.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/labels/train/day_06394.txt,2,1280,960
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06395.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06395.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/images/train/day_06395.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/labels/train/day_06395.txt,1,768,1280
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06396.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06396.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/images/train/day_06396.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/labels/train/day_06396.txt,1,768,1280
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06397_extra.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06397_extra.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/images/train/day_06397_extra.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/labels/train/day_06397_extra.txt,1,768,1280
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06398.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06398.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/images/train/day_06398.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/labels/train/day_06398.txt,1,1280,720
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06399.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06399.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/images/train/day_06399.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/labels/train/day_06399.txt,1,768,1280
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06400_extra.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06400_extra.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/images/train/day_06400_extra.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/labels/train/day_06400_extra.txt,2,1280,949
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06401.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06401.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/images/train/day_06401.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/labels/train/day_06401.txt,1,768,1280
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06402.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06402.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/images/train/day_06402.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/labels/train/day_06402.txt,1,720,1280
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06403.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06403.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/images/train/day_06403.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/labels/train/day_06403.txt,1,480,640
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06404.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06404.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/images/train/day_06404.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/labels/train/day_06404.txt,1,1080,752
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06405.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_1/train/day_06405.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/images/train/day_06405.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_1/yolo_dataset/labels/train/day_06405.txt,1,1280,721
